Class,Label,Latitude,Longitude,B02,B03,B04,B08,NDVI,EVI,SAVI,NDWI
Urban Areas,1,4855665.0,674855.0,2460,2424,1901,3460,-0.12092485549132947,0.6524451097804391,-0.18136631603282857,-0.1760707002039429
Urban Areas,1,4855665.0,674865.0,2342,1639,2153,2460,0.13554852320675106,-0.23041061502599963,0.203295978905735,-0.20029275433032448
Urban Areas,1,4855665.0,674875.0,1947,1639,1634,2460,-0.0015276504735716467,0.003989149513323759,-0.002291125706430426,-0.20029275433032448
Urban Areas,1,4855665.0,674885.0,1500,1487,1329,2395,-0.056107954545454544,0.39579158316633267,-0.08414699094620984,-0.23390005151983514
Urban Areas,1,4855665.0,674895.0,1438,1487,1240,2395,-0.09057572423909058,0.9927652733118971,-0.13583868010999084,-0.23390005151983514
Urban Areas,1,4855665.0,674905.0,1242,1759,1075,3127,-0.24135497529992944,-0.7386609071274298,-0.3619686011642265,-0.27998362668849774
Urban Areas,1,4855665.0,674915.0,1462,1759,1563,3127,-0.059000602046959665,-0.424978317432784,-0.08848758465011286,-0.27998362668849774
Urban Areas,1,4855665.0,674925.0,1043,1459,1110,3356,-0.13585052549630205,-0.42717258261933905,-0.2037361354349095,-0.39397715472481826
Urban Areas,1,4855665.0,674935.0,461,1459,552,3356,-0.4510193933366484,-0.38763996922813915,-0.6763609246830723,-0.39397715472481826
Urban Areas,1,4855665.0,674945.0,323,686,414,2576,-0.24727272727272728,-0.32250414986957554,-0.37074057246706044,-0.5793991416309013
Urban Areas,1,4855665.0,674955.0,330,686,443,2576,-0.21523472099202834,-0.29136690647482016,-0.32270916334661354,-0.5793991416309013
Urban Areas,1,4855665.0,674965.0,592,988,563,2947,-0.27401676337846553,-0.5177875243664717,-0.41089268449887206,-0.49783989834815756
Urban Areas,1,4855665.0,674975.0,779,988,733,2947,-0.1481696687972109,-0.7779133618059793,-0.22218995062445543,-0.49783989834815756
Urban Areas,1,4855665.0,674985.0,855,1113,918,2728,-0.09601181683899557,-0.4115660616293795,-0.14398227910411027,-0.4204634209841187
Urban Areas,1,4855665.0,674995.0,999,1113,1021,2728,-0.04311152764761012,-1.108433734939759,-0.0646521433591005,-0.4204634209841187
